bug.id,revision.id.buggy,revision.id.fixed,revision.date.fixed,report.id,report.url
45,e2549e94a9aa874c1ea576cd5a9003b4111ab9f3,83c470f5aae45066665368574ccade62cccd709e,2012-01-18 20:49:12 +0000,CONFIGURATION-471,https://issues.apache.org/jira/browse/CONFIGURATION-471
46,f42e8f505459ea61d48ff80403446905773ee967,e2549e94a9aa874c1ea576cd5a9003b4111ab9f3,2012-01-15 21:32:26 +0000,CONFIGURATION-476,https://issues.apache.org/jira/browse/CONFIGURATION-476
47,578b581d9c5f70c6cec105bf65388fe314024fe3,94a668c31c96167b86bdd722ebb62eebd6ad1108,2012-03-16 19:55:04 +0000,CONFIGURATION-477,https://issues.apache.org/jira/browse/CONFIGURATION-477
48,4f5f08f8084c6b69985b37ca9d4da41bf127a479,578b581d9c5f70c6cec105bf65388fe314024fe3,2012-02-29 21:11:35 +0000,CONFIGURATION-481,https://issues.apache.org/jira/browse/CONFIGURATION-481
49,ec1d7200bcb98f54b1a89bf2a98abdaf79545afb,d04a18d643707e5d3926236b1a9fcc3ff1522bb7,2012-05-30 20:17:35 +0000,CONFIGURATION-483,https://issues.apache.org/jira/browse/CONFIGURATION-483
50,92039af113100e8cebf8b80c09f8715f981c94e2,821ccfacc717f823446f9801ea1c87e992b81a24,2012-03-17 20:10:46 +0000,CONFIGURATION-487,https://issues.apache.org/jira/browse/CONFIGURATION-487
51,4ceac8f559965c8039ca9a90c8c2fd2edc34cce0,be8e1c3103e57da9a9c2f72d79e69194c1f1d0b9,2012-04-26 06:12:30 +0000,CONFIGURATION-495,https://issues.apache.org/jira/browse/CONFIGURATION-495
52,328d02a4ea56362a55ffbfc3e04929f0e3d4ed7b,0130a3f20814ffdc6165fda25ce094cee4c5d324,2012-07-30 19:59:36 +0000,CONFIGURATION-501,https://issues.apache.org/jira/browse/CONFIGURATION-501
53,309cdbc5bb9ab9a8e982cd862e389768581cc1d6,e4601582be15def78a2de97072842bd1276e3dcc,2013-01-23 20:48:57 +0000,CONFIGURATION-521,https://issues.apache.org/jira/browse/CONFIGURATION-521
54,9ee2472c261de017fb0abb729611ee268c7d2b30,3f794fb8e6b9d93b906b07fe77a248d5ecd8152b,2013-04-13 14:45:15 +0000,CONFIGURATION-540,https://issues.apache.org/jira/browse/CONFIGURATION-540
55,55206c846bc3f18d9950330927ed893f78a70d54,1973cc9aa808c6687372a5626972b9395d27c728,2013-10-21 06:37:08 +0000,CONFIGURATION-556,https://issues.apache.org/jira/browse/CONFIGURATION-556
56,1973cc9aa808c6687372a5626972b9395d27c728,9f97278ac0719b3bc3b58bc23e4b63f7260e5b2c,2013-10-21 07:29:03 +0000,CONFIGURATION-557,https://issues.apache.org/jira/browse/CONFIGURATION-557
57,9f97278ac0719b3bc3b58bc23e4b63f7260e5b2c,d40287a2b1db6642d5002141c71455fc4c531e4f,2013-10-21 08:44:33 +0000,CONFIGURATION-558,https://issues.apache.org/jira/browse/CONFIGURATION-558
58,3fa44b2abd64d9af0011b75e81e87e7b0e407cb4,0245d66f72e0645a448e2d03a7b957bcc18d919f,2014-11-26 21:22:03 +0000,CONFIGURATION-564,https://issues.apache.org/jira/browse/CONFIGURATION-564
59,edbe77e5df961c4f6e9cdcdfe00edc72481f7f49,67407f284b52a672fc49db793f10e55cae20b90d,2016-05-26 19:12:33 +0000,CONFIGURATION-633,https://issues.apache.org/jira/browse/CONFIGURATION-633
