bug.id,revision.id.buggy,revision.id.fixed,revision.date.fixed,report.id,report.url
115,5def2380c35c4b42faf4fe30b7b81910a963d919,78931c03f36e2371bb1870d485be73e6bc2146a6,2014-12-31 03:06:39 -0800,GIRAPH-977,https://issues.apache.org/jira/browse/GIRAPH-977
116,705f93d15cbe6294229ad483667527eeef830a73,c8db59b6a19e23f0665dae2d06c3d44da2895602,2015-01-08 23:13:03 -0800,GIRAPH-978,https://issues.apache.org/jira/browse/GIRAPH-978
117,1a4756b66bbd219943dce80a95dd46f44f46cbeb,6cb6acb44a1cff4136125faf763e67525ea696b1,2015-07-15 19:50:09 -0700,GIRAPH-1020,https://issues.apache.org/jira/browse/GIRAPH-1020
118,4170eeb054ba1414eceb08ec6c0fbdbdb17eb5c2,5a04dc554ef53ddc39895a9211286b9fb2e65586,2016-03-17 16:44:44 -0700,GIRAPH-1039,https://issues.apache.org/jira/browse/GIRAPH-1039
119,c94dd9c74895d419f72974fcbe5456fbae84b7a9,fe87b23fbd86d8f978142dc326231ea6bd4a61f0,2016-06-08 22:01:40 -0700,GIRAPH-1069,https://issues.apache.org/jira/browse/GIRAPH-1069
120,fe87b23fbd86d8f978142dc326231ea6bd4a61f0,5068b6f0082a020a6124cd7e652558efe3ec5f37,2016-06-11 00:41:02 -0700,GIRAPH-1070,https://issues.apache.org/jira/browse/GIRAPH-1070
121,d827c97fc244dd89ccee46e686eaf008889550ed,2185f5946edfddcca8a5bcb76160212bfe2ef797,2016-06-21 17:14:34 -0700,GIRAPH-1076,https://issues.apache.org/jira/browse/GIRAPH-1076
122,2185f5946edfddcca8a5bcb76160212bfe2ef797,51f09376456ed8dadc2e801afaa495863fd7ee3b,2016-06-21 18:56:22 -0700,GIRAPH-1077,https://issues.apache.org/jira/browse/GIRAPH-1077
123,77a24a9fcd3b01961f881143e485b4be0826c139,23184e15023157312d7a8afe0adfe30b5d7864a8,2016-06-29 01:43:33 -0700,GIRAPH-1081,https://issues.apache.org/jira/browse/GIRAPH-1081
124,e61cbfddbb54afce67a086811c9788eac8a66a6e,8cb309da868afdc03f0dbddbdd18bbc0a6a1eb90,2017-01-27 19:34:06 -0800,GIRAPH-1130,https://issues.apache.org/jira/browse/GIRAPH-1130
125,c9621e30ba79b20322f449e24a2f438918ce33fa,4f9c6c24a8b4b03e2836c77fe2e53e38b6519420,2017-04-17 19:05:50 -0700,GIRAPH-1143,https://issues.apache.org/jira/browse/GIRAPH-1143
126,e2f82b25d19faa263bbdbdf074948c6537d85e3a,ea7753f06b2fe66df61b63a49558ff80ac3a09bb,2017-06-02 18:38:18 -0700,GIRAPH-1149,https://issues.apache.org/jira/browse/GIRAPH-1149
127,b8f966acb480b84e8076a539b346a1ba6b29af69,22e8511f2f68b536a0b1c31b2ec271fab255d5bb,2017-09-21 14:36:26 -0700,GIRAPH-1160,https://issues.apache.org/jira/browse/GIRAPH-1160
